,question_id,occurrences
5785,q10034,4877
5786,q8888,4875
5787,q7810,4874
5788,q1135,4873
5789,q7806,4873
5790,q9950,4873
5792,q7808,4872
5793,q7807,4872
5791,q7809,4872
5794,q4301,4871
5795,q9710,4870
5796,q5362,4867
5797,q10073,4866
5798,q2231,4865
5799,q8148,4864
5800,q2230,4864
5801,q1778,4864
5804,q2229,4863
5802,q10717,4863
5803,q1776,4863
5805,q10719,4862
5806,q1777,4862
5807,q10716,4862
5808,q10718,4861
5809,q5636,4861
5810,q2335,4860
5811,q4447,4860
5812,q2336,4858
5813,q2334,4857
5814,q8502,4857
5815,q5003,4854
5816,q5386,4852
5817,q9763,4852
5818,q4985,4850
5819,q2819,4849
5820,q2818,4849
5821,q2817,4849
5822,q8376,4844
5823,q6407,4838
5824,q9390,4836
5825,q10778,4835
5826,q10776,4834
5827,q10777,4834
5828,q9498,4833
5829,q9100,4831
5830,q9907,4831
5831,q3706,4825
5833,q3543,4823
5832,q3544,4823
5835,q5298,4822
5836,q3545,4822
5837,q9863,4822
5834,q10103,4822
5838,q10063,4818
5839,q10062,4817
5841,q8217,4816
5842,q433,4816
5840,q8221,4816
5843,q3473,4813
5844,q8709,4812
5845,q8219,4811
5846,q4926,4811
5847,q3471,4811
5848,q3472,4811
5849,q8220,4810
5850,q5030,4809
5851,q8218,4809
5852,q9482,4807
5853,q2914,4806
5855,q8509,4806
5856,q8606,4806
5854,q7845,4806
5857,q7841,4805
5858,q2913,4805
5859,q2915,4804
5860,q7843,4804
5863,q7842,4803
5864,q7844,4803
5862,q4336,4803
5861,q3676,4803
5865,q3966,4799
5866,q7039,4797
5867,q7041,4796
5868,q7040,4796
5869,q3954,4795
5870,q7042,4794
5873,q7043,4793
5872,q2459,4793
5871,q8711,4793
5876,q6387,4792
5874,q2458,4792
5875,q2457,4792
5877,q8933,4790
5878,q6252,4790
5879,q8672,4790
5880,q10662,4788
5881,q8364,4788
5885,q10665,4787
5884,q10664,4787
5882,q10663,4787
5883,q4840,4787
5886,q3479,4785
5887,q3477,4785
5888,q8665,4785
5889,q3478,4783
5890,q10196,4781
5891,q5609,4781
5893,q9179,4780
5892,q4334,4780
5894,q8986,4779
5895,q3778,4779
5896,q10263,4777
5897,q9855,4777
5898,q9985,4774
5899,q9429,4772
5900,q2928,4771
5901,q1784,4771
5902,q8496,4770
5903,q1783,4769
5904,q9151,4769
5905,q2930,4768
5906,q1782,4768
5907,q6405,4768
5908,q6134,4767
5909,q2929,4766
5910,q6737,4766
5912,q10362,4765
5911,q10363,4765
5913,q10360,4764
5914,q10361,4763
5915,q8626,4762
5916,q4253,4761
5917,q6265,4760
5918,q9161,4760
5919,q10167,4759
5920,q9093,4759
5924,q4860,4756
5923,q2667,4756
5922,q8857,4756
5921,q3766,4756
5925,q9097,4755
5926,q2668,4753
5927,q2669,4753
5928,q8778,4752
5929,q3971,4750
5930,q8798,4750
5931,q9486,4748
5934,q3275,4746
5935,q8525,4746
5932,q8624,4746
5933,q4999,4746
5936,q9473,4745
5937,q8883,4744
5938,q9990,4743
5939,q6092,4743
5940,q3750,4742
5941,q9182,4741
5942,q8856,4741
5943,q9348,4740
5944,q3273,4739
5945,q3274,4738
5946,q4331,4737
5947,q10295,4736
5948,q4174,4736
5949,q8498,4735
5950,q10111,4734
5951,q8646,4734
5952,q9089,4731
5953,q8567,4730
5954,q6000,4730
5955,q21,4729
5956,q3958,4729
5957,q3851,4728
5958,q10230,4728
5959,q8530,4728
5960,q5573,4727
5961,q8977,4725
5964,q7454,4724
5962,q4810,4724
5963,q7450,4724
5965,q6960,4723
5966,q7451,4723
5967,q5550,4723
5968,q7453,4723
5969,q7452,4722
5970,q9911,4722
5972,q6958,4721
5971,q6957,4721
5973,q6959,4720
5974,q4287,4719
5975,q10050,4719
5976,q8662,4717
5977,q9975,4715
5978,q9202,4714
5979,q4610,4712
5980,q2487,4712
5981,q9879,4712
5983,q1815,4711
5982,q6450,4711
5984,q2489,4710
5985,q10080,4710
5986,q10137,4709
5987,q9922,4709
5988,q8578,4709
5989,q2488,4709
5990,q10005,4707
5991,q1817,4707
5992,q1816,4706
5993,q3257,4705
5994,q3255,4704
5995,q3256,4703
5996,q9026,4703
5997,q4184,4703
5998,q8200,4702
5999,q10748,4701
6000,q3900,4701
6001,q10750,4701
6002,q6093,4701
6004,q10751,4700
6003,q10749,4700
6005,q9697,4698
6006,q4170,4698
6007,q4013,4698
6008,q9951,4696
6009,q9011,4691
6010,q3804,4689
6011,q9460,4688
6012,q10010,4688
6013,q8789,4684
6014,q7035,4683
6015,q10241,4683
6016,q8601,4682
6017,q9601,4680
6018,q9467,4680
6019,q9853,4678
6020,q7034,4678
6021,q9458,4678
6022,q7038,4678
6023,q7036,4677
6024,q10729,4676
6025,q8715,4676
6026,q10730,4676
6027,q9143,4676
6028,q4249,4676
6029,q10731,4676
6030,q4465,4676
6031,q10728,4675
6033,q10127,4674
6032,q7037,4674
6034,q8648,4673
6036,q5487,4672
6035,q8192,4672
6037,q4177,4671
6038,q10118,4670
6039,q9045,4670
6040,q8705,4668
6041,q3902,4667
6042,q3905,4667
6043,q5927,4666
6044,q10207,4665
6046,q8366,4664
6047,q6297,4664
6045,q9937,4664
6048,q6349,4663
6049,q5239,4661
6050,q10257,4661
6051,q9408,4660
6052,q4266,4659
6055,q4815,4657
6053,q9090,4657
6054,q8900,4657
6056,q2901,4656
6057,q6370,4655
6058,q2903,4655
6059,q10070,4654
6060,q3976,4654
6061,q6372,4654
6062,q2902,4654
6064,q8603,4653
6063,q9116,4653
6065,q9750,4652
6066,q4626,4651
6067,q8645,4651
6068,q9109,4651
6069,q3069,4650
6070,q3070,4650
6072,q9040,4649
6071,q3071,4649
6073,q9745,4647
6074,q10221,4646
6075,q9946,4646
6076,q9136,4644
6077,q4580,4644
6078,q9618,4643
6083,q1833,4639
6082,q1834,4639
6081,q10193,4639
6080,q10744,4639
6079,q5558,4639
6084,q8574,4638
6085,q10747,4637
6086,q1835,4637
6087,q10745,4636
6088,q4622,4636
6089,q10746,4636
6091,q6615,4633
6090,q9160,4633
6092,q1543,4632
6093,q6614,4632
6094,q6616,4631
6095,q1542,4631
6096,q8550,4631
6097,q1544,4631
6098,q6613,4630
6099,q8994,4629
6100,q6132,4628
6101,q4311,4627
6102,q9956,4627
6103,q5232,4627
6104,q9437,4626
6105,q6378,4626
6106,q8390,4624
6107,q10229,4624
6108,q9882,4623
6109,q9421,4623
6111,q5896,4622
6110,q9997,4622
6112,q6002,4621
6113,q5544,4620
6114,q9329,4619
6115,q6730,4619
6116,q6598,4618
6117,q9027,4618
6118,q8957,4617
6119,q6600,4617
6122,q3125,4616
6123,q3124,4616
6120,q3123,4616
6121,q6599,4616
6124,q6597,4615
6125,q9068,4615
6126,q10164,4614
6127,q5857,4614
6128,q9036,4614
6130,q4611,4613
6129,q10219,4613
6131,q1972,4612
6132,q9156,4612
6133,q9471,4612
6134,q9193,4611
6135,q9465,4611
6136,q10303,4608
6137,q9903,4608
6138,q9770,4607
6139,q10213,4606
6140,q8186,4605
6141,q6606,4601
6142,q9091,4600
6143,q6605,4600
6144,q6608,4600
6145,q9965,4599
6146,q6607,4599
6147,q10197,4598
6148,q10292,4595
6149,q1971,4594
6150,q4376,4593
6151,q1973,4592
6152,q1844,4592
6153,q9181,4591
6154,q9678,4589
6155,q1664,4589
6156,q1842,4588
6157,q5970,4587
6158,q9383,4587
6159,q1843,4587
6160,q1663,4586
6161,q4268,4585
6162,q8792,4584
6163,q42,4583
6164,q10243,4583
6165,q8794,4582
6166,q8608,4582
6167,q1662,4582
6168,q8515,4581
6169,q4159,4581
6170,q8893,4578
6171,q8941,4577
6172,q8712,4576
6173,q10345,4575
6174,q9431,4575
6175,q5033,4574
6176,q10344,4574
6177,q9679,4574
6178,q6531,4574
6181,q10117,4573
6180,q10347,4573
6179,q9501,4573
6182,q5241,4572
6183,q8616,4572
6184,q3247,4572
6185,q9129,4571
6186,q10300,4571
6187,q4192,4571
6191,q9481,4570
6190,q8535,4570
6189,q10235,4570
6188,q10346,4570
6193,q6578,4569
6192,q8898,4569
6194,q4289,4568
6195,q9073,4568
6196,q6577,4568
6197,q9357,4567
6198,q6580,4567
6199,q6579,4567
6200,q3246,4567
6201,q3248,4566
6202,q10061,4565
6203,q8190,4565
6204,q8587,4563
6205,q10130,4563
6206,q10214,4563
6207,q10147,4562
6208,q3117,4559
6211,q10305,4558
6209,q9976,4558
6210,q3119,4558
6212,q3118,4556
6213,q8386,4555
6214,q8628,4555
6215,q2635,4554
6216,q8881,4554
6221,q8548,4553
6223,q2634,4553
6222,q4575,4553
6219,q2956,4553
6220,q9476,4553
6218,q5499,4553
6217,q2955,4553
6224,q5852,4552
6228,q8757,4551
6230,q4033,4551
6229,q3219,4551
6231,q10175,4551
6227,q3221,4551
6226,q2957,4551
6225,q2636,4551
6232,q9191,4550
6233,q3220,4550
6234,q9971,4550
6235,q9187,4549
6236,q9005,4549
6237,q9493,4549
6238,q8554,4548
6239,q10334,4546
6240,q8191,4545
6241,q8204,4544
6242,q9676,4543
6243,q8764,4543
6244,q9039,4542
6245,q9957,4540
6246,q5576,4540
6247,q10085,4539
6248,q9198,4538
6249,q10267,4538
6252,q10271,4537
6253,q3737,4537
6250,q10138,4537
6251,q8586,4537
6254,q9993,4536
6255,q3940,4535
6256,q2141,4534
6257,q8392,4533
6258,q3959,4532
6259,q2139,4532
6260,q2140,4531
6263,q9790,4530
6264,q8906,4530
6262,q8892,4530
6261,q6621,4530
6265,q1675,4529
6266,q10734,4529
6267,q1676,4528
6268,q1674,4528
6273,q6622,4527
6275,q10733,4527
6274,q10206,4527
6269,q9918,4527
6272,q10735,4527
6270,q10732,4527
6271,q5039,4527
6276,q9371,4526
6277,q6624,4526
6278,q6623,4525
6279,q4015,4525
6280,q8621,4525
6281,q9639,4524
6283,q8885,4524
6282,q10195,4524
6284,q2127,4523
6285,q8636,4523
6286,q2129,4523
6287,q6586,4522
6288,q6585,4522
6289,q2128,4522
6293,q6587,4521
6294,q10132,4521
6291,q9018,4521
6292,q6588,4521
6290,q8516,4521
6295,q9067,4520
6296,q10081,4518
6297,q8199,4516
6298,q9777,4516
6299,q10223,4515
6300,q9643,4515
6301,q9007,4515
6302,q6350,4514
6303,q9444,4511
6304,q8868,4511
6305,q4357,4511
6306,q8391,4509
6307,q10141,4508
6310,q8575,4507
6309,q3383,4507
6308,q9119,4507
6312,q8527,4506
6313,q9520,4506
6314,q9671,4506
6311,q9670,4506
6315,q9872,4505
6316,q8547,4504
6317,q9877,4504
6318,q3382,4503
6319,q5537,4503
6321,q8197,4501
6320,q10100,4501
6322,q4768,4500
6323,q8619,4500
6324,q4809,4500
6325,q3381,4500
6326,q9963,4499
6327,q9789,4499
6328,q9502,4498
6332,q3846,4497
6333,q8894,4497
6329,q9162,4497
6331,q5909,4497
6330,q9072,4497
6334,q3906,4496
6335,q2549,4496
6336,q9771,4496
6337,q10181,4496
6338,q5528,4496
6341,q8871,4495
6342,q6584,4495
6340,q8561,4495
6339,q2547,4495
6343,q9893,4494
6344,q8937,4494
6345,q6581,4494
6346,q6583,4493
6347,q6582,4493
6348,q8863,4492
6349,q8983,4491
6350,q9432,4489
6351,q10227,4488
6356,q8946,4486
6358,q10187,4486
6357,q9706,4486
6359,q10078,4486
6355,q9996,4486
6354,q3176,4486
6353,q9140,4486
6352,q9776,4486
6360,q2548,4484
6361,q3174,4484
6362,q9015,4483
6363,q3175,4483
6364,q9699,4483
6365,q9688,4482
6366,q9912,4481
6367,q5626,4480
6368,q4428,4480
6369,q9876,4479
6370,q8610,4478
6372,q10245,4478
6373,q8577,4478
6371,q9075,4478
6374,q4657,4477
6375,q8661,4476
6378,q6375,4475
6379,q6438,4475
6377,q2366,4475
6376,q2364,4475
6380,q10233,4474
6381,q9450,4474
6382,q2365,4474
6383,q8993,4474
6384,q9675,4473
6385,q5995,4473
6386,q4800,4473
6387,q3727,4473
6390,q8533,4472
6389,q9692,4472
6388,q9885,4472
6391,q8562,4471
6392,q9921,4470
6393,q9701,4470
6394,q9884,4469
6395,q8374,4468
6396,q10209,4467
6397,q10115,4467
6398,q9142,4466
6399,q4141,4466
6400,q8861,4466
6401,q5690,4465
6402,q9521,4465
6403,q8612,4463
6404,q9491,4463
6405,q9120,4462
6406,q9125,4461
6407,q10124,4461
6408,q9932,4461
6409,q9056,4460
6410,q8510,4460
6412,q6155,4459
6413,q2698,4459
6411,q8576,4459
6415,q6610,4458
6414,q9974,4458
6416,q2699,4457
6417,q2697,4457
6418,q6611,4457
6419,q6612,4457
6420,q6609,4457
6423,q9874,4456
6421,q9969,4456
6422,q9135,4456
6424,q1511,4455
6425,q8560,4455
6426,q4204,4454
6427,q3514,4454
6428,q5936,4454
6429,q8644,4454
6431,q8589,4453
6430,q3513,4453
6433,q4910,4452
6432,q3515,4452
6434,q9503,4451
6435,q6374,4450
6436,q3635,4449
6437,q10072,4449
6438,q6437,4448
6439,q9104,4448
6441,q8860,4447
6440,q1840,4447
6443,q10089,4446
6442,q9153,4446
6444,q1841,4445
6445,q8569,4445
6446,q8936,4445
6447,q8497,4445
6448,q9095,4445
6452,q9514,4444
6453,q9854,4444
6450,q4099,4444
6451,q8201,4444
6449,q1839,4444
6454,q9505,4443
6455,q1510,4443
6456,q10260,4443
6457,q2008,4443
6458,q5569,4443
6461,q2009,4442
6462,q8870,4442
6460,q9841,4442
6459,q2007,4442
6463,q6436,4441
6464,q8777,4441
6465,q6201,4441
6466,q10149,4441
6467,q9733,4441
6469,q9177,4440
6470,q9019,4440
6468,q9188,4440
6471,q10759,4439
6472,q9681,4439
6473,q9059,4439
6474,q10757,4438
6475,q1509,4438
6476,q10758,4438
6477,q9856,4438
6478,q10756,4438
6479,q9832,4437
6480,q8758,4436
6481,q10000,4436
6482,q8389,4436
6483,q8625,4436
6484,q9440,4436
6485,q4562,4434
6486,q10092,4434
6487,q9172,4434
6488,q9113,4434
6489,q8954,4433
6490,q10139,4432
6492,q8949,4431
6491,q10315,4431
6493,q9695,4430
6497,q8546,4429
6498,q8629,4429
6499,q8704,4429
6496,q9889,4429
6495,q9053,4429
6494,q1796,4429
6500,q1795,4428
6501,q1794,4428
6502,q10006,4427
6503,q9983,4427
6504,q9840,4427
6505,q8583,4427
6506,q5191,4427
6507,q9426,4427
6508,q5654,4426
6509,q9751,4425
6510,q8196,4424
6513,q8890,4423
6514,q8388,4423
6511,q4309,4423
6512,q8854,4423
6515,q10004,4421
6516,q10319,4421
6517,q4370,4421
6518,q8980,4421
6519,q9164,4420
6521,q9752,4419
6522,q9955,4419
6523,q9793,4419
6520,q9169,4419
6524,q8781,4418
6525,q8491,4418
6526,q10090,4418
6527,q10211,4416
6530,q9049,4415
6531,q9425,4415
6529,q10179,4415
6528,q8647,4415
6533,q2330,4414
6534,q9118,4414
6535,q4049,4414
6536,q9875,4414
6532,q2329,4414
6539,q2328,4413
6540,q5946,4413
6538,q8879,4413
6537,q5952,4413
6541,q8611,4412
6542,q6159,4411
6543,q9201,4411
6544,q8641,4411
6545,q9478,4411
6546,q9512,4410
6547,q6251,4410
6550,q9795,4409
6549,q8523,4409
6548,q5491,4409
6553,q9766,4408
6551,q8642,4408
6552,q8963,4408
6554,q10057,4407
6555,q9925,4407
6556,q5961,4407
6557,q6630,4407
6558,q6629,4407
6559,q9760,4407
6560,q9085,4406
6561,q9696,4406
6562,q9838,4406
6563,q6631,4406
6564,q6632,4406
6565,q8582,4405
6566,q10306,4405
6567,q8889,4404
6569,q4417,4403
6568,q9111,4403
6570,q8999,4402
6571,q9047,4402
6572,q10225,4402
6573,q9381,4401
6574,q10270,4401
6575,q10237,4401
6576,q8901,4401
6578,q10246,4400
6577,q9727,4400
6579,q4705,4399
6580,q9888,4399
6581,q4568,4399
6582,q9130,4398
6583,q9513,4398
6584,q9852,4398
6587,q8880,4397
6588,q9032,4397
6589,q9909,4397
6586,q5913,4397
6585,q10281,4397
6590,q8542,4396
6591,q9406,4396
6592,q8696,4396
6593,q9080,4396
6594,q10060,4395
6595,q8538,4395
6596,q10320,4395
6597,q8536,4395
6598,q9145,4394
6599,q8617,4394
6600,q10074,4392
6601,q10328,4392
6602,q10280,4391
6603,q8367,4390
6604,q10109,4390
6607,q3241,4389
6608,q9029,4389
6606,q8996,4389
6605,q8570,4389
6609,q10153,4388
6610,q8866,4388
6611,q9952,4386
6612,q3240,4386
6613,q10327,4386
6614,q9524,4386
6615,q10096,4386
6617,q8947,4385
6616,q3242,4385
6618,q8555,4384
6619,q9407,4384
6620,q9998,4384
6621,q10144,4383
6622,q4884,4383
6623,q10265,4383
6632,q9734,4382
6631,q9836,4382
6630,q9046,4382
6629,q10172,4382
6628,q2834,4382
6627,q8534,4382
6625,q9121,4382
6624,q9988,4382
6626,q9195,4382
6633,q10174,4381
6634,q9995,4381
6635,q2832,4380
6638,q2833,4379
6639,q9038,4379
6637,q9986,4379
6636,q8975,4379
6640,q10075,4378
6641,q10199,4378
6642,q9981,4378
6643,q10276,4377
6644,q9765,4377
6645,q8908,4377
6650,q9200,4376
6652,q8864,4376
6651,q8513,4376
6646,q9070,4376
6649,q1472,4376
6648,q8384,4376
6647,q9917,4376
6653,q1471,4375
6654,q8907,4375
6655,q9103,4374
6656,q8559,4374
6657,q9006,4374
6658,q9785,4374
6659,q1470,4374
6660,q9839,4374
6664,q9964,4373
6666,q9685,4373
6665,q9110,4373
6667,q8504,4373
6663,q8772,4373
6661,q9869,4373
6662,q9048,4373
6668,q8526,4372
6670,q9165,4371
6669,q10335,4371
6671,q4173,4370
6672,q9891,4370
6674,q9192,4369
6675,q10018,4369
6673,q10268,4369
6676,q9941,4368
6678,q8524,4368
6679,q9837,4368
6677,q9979,4368
6680,q8649,4366
6681,q9930,4366
6682,q9830,4366
6683,q8207,4366
6684,q6430,4366
6687,q9504,4365
6685,q9387,4365
6686,q9991,4365
6688,q9438,4364
6689,q5572,4364
6690,q5089,4363
6691,q9718,4363
6692,q9199,4363
6693,q8529,4363
6694,q9074,4363
6697,q10279,4362
6696,q9180,4362
6695,q10240,4362
6698,q9453,4361
6699,q9037,4361
6700,q8960,4360
6701,q8493,4360
6702,q10091,4359
6703,q9862,4359
6709,q9962,4358
6707,q3979,4358
6708,q10262,4358
6711,q9189,4358
6706,q9507,4358
6704,q9732,4358
6705,q6080,4358
6710,q10332,4358
6712,q10033,4357
6714,q9365,4357
6713,q8521,4357
6715,q9749,4356
6717,q3680,4356
6718,q10058,4356
6716,q8563,4356
6719,q2919,4355
6720,q2921,4355
6721,q5832,4354
6722,q9149,4354
6723,q10158,4354
6724,q2920,4354
6725,q8602,4354
6726,q10312,4353
6727,q8859,4353
6728,q9147,4353
6732,q9737,4352
6734,q8867,4352
6733,q10186,4352
6731,q9743,4352
6729,q10217,4352
6730,q8876,4352
6735,q9700,4351
6739,q10274,4350
6740,q10152,4350
6741,q9466,4350
6738,q8884,4350
6737,q8780,4350
6736,q9711,4350
6742,q9847,4349
6743,q10287,4349
6744,q5107,4349
6745,q4401,4349
6746,q10170,4349
6747,q9719,4347
6748,q9000,4347
6755,q8507,4346
6754,q75,4346
6753,q9355,4346
6752,q10002,4346
6750,q9864,4346
6749,q10112,4346
6751,q9137,4346
6756,q9154,4345
6757,q8765,4345
6761,q10220,4344
6760,q10145,4344
6759,q9673,4344
6758,q3797,4344
6762,q8771,4343
6763,q8544,4343
6764,q10163,4343
6765,q4307,4343
6769,q9915,4342
6771,q8779,4342
6770,q8855,4342
6772,q5081,4342
6768,q10129,4342
6766,q8202,4342
6767,q6484,4342
6773,q10301,4341
6774,q8897,4341
6775,q10056,4341
6776,q9833,4340
6777,q9693,4340
6778,q10003,4339
6779,q9441,4339
6780,q10123,4339
6783,q10097,4338
6781,q8785,4338
6782,q9452,4338
6784,q8614,4337
6785,q10119,4337
6786,q9043,4336
6787,q9439,4336
6788,q8882,4335
6789,q10113,4335
6793,q1424,4334
6792,q9920,4334
6791,q1423,4334
6790,q10289,4334
6796,q9949,4333
6794,q8539,4333
6795,q10215,4333
6797,q9051,4332
6798,q8503,4332
6799,q8370,4332
6800,q9978,4332
6801,q8615,4332
6803,q8786,4331
6802,q9488,4331
6805,q9944,4330
6806,q10094,4330
6807,q9761,4330
6808,q1422,4330
6804,q8708,4330
6809,q1475,4329
6810,q10311,4329
6813,q1473,4328
6814,q9055,4328
6812,q1474,4328
6811,q8203,4328
6816,q9380,4327
6817,q7057,4327
6815,q10134,4327
6818,q9977,4326
6819,q9434,4326
6820,q9724,4326
6821,q10302,4326
6825,q9509,4325
6827,q10159,4325
6826,q8552,4325
6823,q9176,4325
6824,q9124,4325
6822,q8605,4325
6836,q10142,4324
6835,q7055,4324
6834,q9972,4324
6833,q1824,4324
6832,q10192,4324
6831,q9683,4324
6829,q6149,4324
6828,q7054,4324
6830,q3001,4324
6837,q10169,4323
6841,q9848,4322
6843,q7058,4322
6842,q7056,4322
6840,q10024,4322
6839,q9443,4322
6838,q1825,4322
6844,q8581,4321
6845,q9523,4321
6846,q1826,4321
6847,q3973,4321
6848,q8634,4321
6855,q9870,4320
6854,q10261,4320
6853,q3002,4320
6852,q9757,4320
6851,q8637,4320
6849,q9742,4320
6850,q10051,4320
6856,q6518,4319
6857,q3250,4319
6858,q10131,4319
6859,q6096,4319
6860,q8565,4319
6865,q10165,4318
6868,q3279,4318
6867,q3251,4318
6866,q3000,4318
6862,q9694,4318
6864,q3249,4318
6863,q3640,4318
6861,q9735,4318
6873,q2018,4317
6872,q3280,4317
6871,q8553,4317
6870,q4908,4317
6869,q9857,4317
6874,q8872,4316
6877,q10242,4316
6878,q4549,4316
6875,q9772,4316
6876,q9515,4316
6879,q5369,4315
6880,q2017,4315
6881,q9999,4315
6882,q3281,4315
6889,q10224,4314
6888,q8754,4314
6887,q9928,4314
6886,q3964,4314
6885,q10269,4314
6883,q10212,4314
6884,q2016,4314
6890,q10290,4313
6891,q10156,4312
6892,q8971,4312
6893,q9992,4312
6896,q9738,4311
6894,q8572,4311
6895,q9148,4311
6897,q8991,4310
6898,q10086,4310
6899,q10088,4309
6900,q9449,4309
6901,q10191,4309
6902,q9030,4309
6907,q10189,4308
6906,q9684,4308
6905,q8187,4308
6904,q9717,4308
6903,q9518,4308
6908,q9500,4307
6909,q6400,4307
6910,q9058,4307
6911,q8795,4306
6912,q8545,4306
6915,q9935,4305
6916,q6303,4305
6914,q9698,4305
6913,q9508,4305
6918,q8793,4304
6919,q9014,4304
6920,q9054,4304
6921,q10095,4304
6922,q9123,4304
6917,q9980,4304
6923,q8558,4303
6924,q9139,4303
6926,q10286,4302
6925,q9961,4302
6927,q8761,4302
6928,q6618,4301
6931,q6620,4300
6932,q6617,4300
6933,q8501,4300
6930,q9762,4300
6929,q3631,4300
6939,q8858,4299
6937,q6619,4299
6938,q8622,4299
6935,q10160,4299
6936,q5381,4299
6934,q8557,4299
6940,q9112,4298
6941,q9966,4298
6942,q8564,4298
6943,q8568,4298
6944,q9746,4298
6945,q8627,4297
6946,q8580,4297
6947,q10285,4297
6948,q9108,4296
6949,q10194,4296
6950,q8877,4296
6954,q9943,4295
6956,q8609,4295
6955,q10105,4295
6952,q8878,4295
6953,q9204,4295
6951,q10155,4295
6957,q9480,4294
6959,q9687,4294
6960,q2881,4294
6958,q9150,4294
6961,q4343,4293
6962,q10166,4293
6963,q9764,4293
6964,q8375,4293
6965,q3127,4293
6966,q8194,4293
6967,q9117,4293
6968,q8639,4293
6969,q9170,4293
6973,q9367,4292
6975,q2880,4292
6974,q9919,4292
6972,q9456,4292
6970,q2882,4292
6971,q9401,4292
6976,q8887,4291
6977,q10200,4291
6978,q9970,4291
6979,q9740,4291
6981,q9796,4290
6982,q3128,4290
6980,q10083,4290
6983,q8518,4289
6984,q10247,4289
6985,q8514,4289
6986,q10066,4289
6987,q10076,4289
6988,q8613,4288
6989,q8801,4288
6990,q9846,4288
6991,q3126,4288
6993,q9435,4287
6992,q8522,4287
6995,q9866,4286
6996,q9448,4286
6997,q4264,4286
6994,q9973,4286
6998,q9739,4285
6999,q10007,4285
7000,q9778,4285
7001,q2350,4285
7002,q3740,4284
7003,q10093,4284
7004,q9887,4284
7005,q9773,4284
7006,q6526,4284
7009,q9194,4283
7010,q9914,4283
7011,q6094,4283
7008,q4759,4283
7007,q9929,4283
7012,q2349,4282
7013,q2351,4282
7014,q9769,4282
7015,q6339,4281
7016,q10234,4281
7017,q8584,4281
7021,q9851,4280
7020,q839,4280
7019,q9916,4280
7018,q9086,4280
7022,q10278,4279
7023,q8528,4279
7024,q9066,4278
7025,q10296,4278
7026,q9004,4278
7027,q10208,4277
7031,q9953,4276
7030,q8891,4276
7029,q10168,4276
7028,q9704,4276
7032,q9994,4275
7033,q9174,4274
7034,q8865,4273
7035,q9099,4272
7036,q9102,4272
7037,q9173,4271
7039,q9517,4270
7040,q8551,4270
7041,q9860,4270
7038,q9779,4270
7044,q8505,4269
7045,q8934,4269
7043,q9931,4269
7042,q8508,4269
7046,q10122,4268
7047,q9690,4267
7048,q9002,4267
7049,q10065,4267
7050,q9904,4267
7051,q8796,4267
7052,q9714,4266
7053,q6281,4266
7055,q9989,4265
7054,q8189,4265
7056,q5700,4264
7058,q9442,4264
7057,q10250,4264
7059,q9890,4263
7060,q9186,4263
7061,q2552,4263
7065,q8266,4262
7067,q6493,4262
7066,q8265,4262
7064,q8211,4262
7063,q4466,4262
7062,q8756,4262
7068,q9069,4261
7069,q9702,4261
7070,q9715,4261
7071,q10001,4261
7074,q8263,4260
7073,q8262,4260
7072,q8264,4260
7078,q9042,4259
7079,q2551,4259
7075,q6576,4259
7077,q1807,4259
7076,q6573,4259
7080,q2550,4258
7081,q6574,4258
7082,q8540,4258
7084,q4546,4257
7085,q6575,4257
7083,q8378,4257
7086,q1808,4256
7087,q9190,4256
7088,q1806,4256
7089,q9831,4256
7090,q9755,4255
7091,q8869,4255
7093,q10238,4254
7092,q10143,4254
7094,q9044,4253
7095,q9747,4253
7096,q10244,4252
7097,q9730,4252
7098,q10201,4252
7099,q9709,4252
7103,q8543,4251
7102,q9463,4251
7101,q10184,4251
7100,q8939,4251
7104,q10154,4250
7105,q9127,4249
7106,q10157,4249
7107,q5812,4249
7108,q8517,4249
7109,q3550,4249
7112,q3551,4248
7110,q3549,4248
7111,q10047,4248
7114,q9716,4247
7115,q9707,4247
7116,q9033,4247
7117,q9063,4247
7113,q8853,4247
7120,q9035,4246
7121,q9146,4246
7119,q9163,4246
7118,q10121,4246
7122,q10173,4245
7123,q2497,4245
7124,q8768,4245
7125,q9682,4244
7126,q8951,4244
7127,q5969,4244
7130,q2496,4243
7131,q4414,4243
7132,q2498,4243
7129,q4623,4243
7128,q6626,4243
7133,q6625,4242
7134,q10231,4242
7135,q9489,4242
7136,q9122,4242
7137,q9088,4242
7140,q10069,4241
7142,q6628,4241
7141,q9114,4241
7139,q6627,4241
7138,q6749,4241
7143,q9061,4239
7144,q8607,4239
7145,q10135,4239
7146,q3517,4237
7147,q1567,4237
7148,q9101,4237
7153,q9106,4236
7155,q9902,4236
7154,q9028,4236
7150,q10273,4236
7152,q2760,4236
7149,q3518,4236
7151,q1466,4236
7156,q1568,4235
7157,q2761,4235
7158,q9782,4235
7159,q1566,4235
7160,q10249,4235
7161,q2762,4235
7162,q3516,4234
7163,q10125,4233
7164,q9057,4233
7165,q2591,4233
7166,q1464,4233
7169,q2590,4232
7170,q2589,4232
7168,q1465,4232
7167,q10309,4232
7171,q8769,4231
7172,q10151,4231
7173,q9107,4230
7174,q8776,4230
7175,q10326,4230
7177,q9691,4229
7178,q3337,4229
7176,q3336,4229
7179,q10310,4228
7180,q8638,4228
7181,q9446,4227
7182,q3338,4226
7183,q9924,4225
